ID,YS0_F,YS25_F,YS50_F,YS75_F,YS100_F,
MN12117.neg,702615.4352,676112.1834,585236.7877,577445.0419,536617.9653,Unclassified
MN12118.neg,117653.6726,33969.23198,80441.6367,66798.71605,68845.14562,Unclassified
MN12119.neg,40484.59648,53022.59039,74757.11062,91875.91505,75568.89573,Unclassified
MN12120.neg,41521.1966,59069.98428,79522.58402,112337.1041,36377.72159,Unclassified
MN12121.neg,29914.50463,34588.86675,67123.90987,51304.72979,51114.46292,Unclassified
MN12122.neg,87969.67236,64765.07456,92998.82899,82489.10466,45483.93888,Unclassified
MN12123.neg,14020.79579,77487.07217,14409.14831,58416.0539,20303.63933,Unclassified
MN12124.neg,158597.5883,103649.3495,53525.64682,54256.48878,62265.76387,Unclassified
MN12125.neg,369515.9425,132943.2787,173733.6148,614651.9826,172744.504,Unclassified
MN12129.neg,293997.3815,378189.9218,298386.322,379183.1101,325900.6912,Unclassified
MN12132.neg,55209.36817,32211.68764,117458.4641,102736.9203,60347.19596,Unclassified
MN12133.neg,22062396.23,18475219.66,25215264.76,16676641.59,26265219.73,Unclassified
MN12135.neg,25737.53456,151119.1063,225427.7309,2468.455923,13826.21213,Unclassified
MN12148.neg,15360.65153,31328.33575,19688.84877,25414.99716,22030.7333,Unclassified
MN12149.neg,21710.99951,32600.41094,32424.26427,33112.05476,36160.46669,Unclassified
MN12151.neg,25259.32848,25384.66044,47082.46845,44330.38748,31781.94322,Unclassified
MN12152.neg,544427.2301,700665.8442,647342.0741,708143.4703,581477.8633,Unclassified
MN12153.neg,19494.5742,26029.40543,25090.55421,21561.46137,30214.33283,Unclassified
MN12154.neg,25626.8545,48199.29323,41542.60464,48526.91628,39185.76536,Unclassified
MN12155.neg,55593.45998,39567.76026,43663.98851,54779.40704,30573.8659,Unclassified
MN12156.neg,41780.99288,20802.21943,27414.04117,21402.82527,39164.31658,Unclassified
MN12157.neg,29657.20027,26239.94083,32200.79107,28799.48264,31185.87992,Unclassified
MN12158.neg,25592.68712,26511.18305,25911.91564,34496.9749,59483.7899,Unclassified
MN12159.neg,24845.03054,32674.96247,26712.911,36595.84532,27440.43768,Unclassified
MN12160.neg,16162.31898,15989.25261,30483.43354,16688.21319,44846.18844,Unclassified
MN12161.neg,49590.83987,20245.48332,68010.93284,21655.73356,63550.21392,Unclassified
MN12162.neg,17731.61142,58103.13746,42506.65076,36055.78956,29915.98037,Unclassified
MN12163.neg,23673.07046,18275.1937,13163.01539,9855.818465,7772.068027,Unclassified
MN12164.neg,75262.20189,43685.25173,47439.07974,38101.02064,61724.51887,Unclassified
MN12165.neg,97343.90738,70720.03304,38035.88918,28759.95719,26043.07,Unclassified
MN12166.neg,348244.8245,31236.11797,23483.35812,28902.4588,26612.79144,Unclassified
MN12167.neg,159535.6676,176496.3242,126348.9071,153690.1581,121723.1405,Unclassified
MN12168.neg,3981059.452,7166766.302,7664700.298,7486535.366,7235261.91,Unclassified
MN12172.neg,39347.16748,52111.6248,56975.44288,148094.6285,123865.5112,Unclassified
MN12173.neg,13145.48511,48551.28016,11226.57279,24370.36147,17216.62844,Unclassified
MN12176.neg,41546.31456,42529.24129,37966.95262,50857.76867,30919.14891,Unclassified
MN12185.neg,904789.4023,902583.0048,902014.536,885878.9061,886671.9974,Unclassified
MN12186.neg,57655.29778,70001.24949,66916.04905,33352.22041,91729.89804,Unclassified
MN12187.neg,19662.80726,14739.63844,15714.94,15768.04929,12521.37787,Unclassified
MN12188.neg,83400.1464,88463.34437,76530.76981,80134.36981,136199.2133,Unclassified
MN12189.neg,80483.30074,87388.60941,114252.1581,45296.79364,82528.53095,Unclassified
MN12190.neg,67729.80035,57996.38449,60884.0467,51695.55483,58758.57707,Unclassified
MN12191.neg,23491.0215,34340.29686,28505.06984,24850.56091,31031.11705,Unclassified
MN12192.neg,60751.80345,142965.7925,72950.72878,112864.0921,151523.0781,Unclassified
MN12193.neg,96154.06252,120421.471,120504.1629,95239.52895,148342.3879,Unclassified
MN12194.neg,25552.98201,53873.92164,62151.69916,30472.57244,27279.9568,Unclassified
MN12195.neg,33101.14908,115865.5859,39185.89133,34456.67418,33155.63612,Unclassified
MN12197.neg,99478.34166,65061.1553,89376.98959,77311.19391,50715.71414,Unclassified
MN12198.neg,266394.2142,299182.9283,240560.7087,221092.7087,290247.6745,Unclassified
MN12203.neg,2776204.168,680526.2908,634601.7153,478539.0971,1072963.465,Unclassified
MN12206.neg,9021.600584,4041.424028,33603.56646,17313.52058,3106.610887,Unclassified
MN12209.neg,558594.9652,9375.605786,1470.877257,23529.55857,841.7361476,Unclassified
MN12211.neg,16386322.19,846514.1682,11158193.73,7299949.671,8177720.395,Macrolides and analogues
MN12212.neg,2146566.913,381954.8189,2140142.291,2663787.836,1934354.432,Unclassified
MN12213.neg,213379.996,33644.65489,210019.7342,65553.11633,215881.254,Unclassified
MN12215.neg,19974.52745,8065.058629,35091.36229,32738.86141,161173.6625,Unclassified
MN12216.neg,396851.0416,45387.59515,830310.7003,3158855.771,83294.08766,Unclassified
MN12217.neg,30132.72294,863079.5215,467792.0705,150019.5619,236579.5182,Unclassified
MN12218.neg,869726.7341,1474929.85,1874428.225,3732821.171,3173215.509,Unclassified
MN12219.neg,20076498.11,15413762.1,18042119.11,18459748.02,17695709.05,Prenol lipids
MN12223.neg,69415.49266,94465.17523,88066.42918,96263.00417,98651.51838,Unclassified
MN12224.neg,24709.17991,21976.58904,51577.69471,21141.33989,20921.10825,Unclassified
MN12226.neg,20726.01577,25833.8129,43645.98588,19250.40909,21164.57459,Unclassified
MN12227.neg,44889.20106,20473.39424,34208.80894,21358.0821,21174.16537,Unclassified
MN12228.neg,40446.70815,30479.02767,52846.35771,26055.88358,19540.57486,Unclassified
MN12229.neg,213012.7549,181355.5256,228199.8712,168995.2433,140147.3964,Unclassified
MN12230.neg,4323351.995,5290815.666,5307089.867,5354311.323,5233667.37,Unclassified
MN12231.neg,162565.4201,522514.959,378979.4128,3336195.946,105836.0947,Unclassified
MN12232.neg,2906917.06,2842355.327,2315477.616,2475995.374,2274220.276,Unclassified
MN12233.neg,661810.8899,843783.8504,695269.7957,656294.7548,556565.6246,Unclassified
MN12236.neg,2947510.223,5351761.337,5986073.358,5522570.386,5313976.839,Unclassified
MN12237.neg,78723.86474,47560.21168,21463.74511,29874.07484,47869.61441,Unclassified
MN12238.neg,697952.0502,278030.1682,224142.4278,218922.7122,132009.4752,Unclassified
MN12239.neg,25058.17837,274664.91,219350.5375,216065.6325,97164.69227,Unclassified
MN12240.neg,42461.2012,24403.47527,38394.36515,65576.12654,73972.61079,Unclassified
MN12241.neg,117697.5538,29281.35838,139054.2426,116445.1479,141287.4972,Unclassified
MN12242.neg,1565837.686,1484446.488,1623115.837,1575594.145,1559268.825,Unclassified
MN12243.neg,102267.1669,86799.68454,111024.6879,85801.13929,276120.5299,Unclassified
MN12245.neg,2131959.248,2688280.37,4345688.813,4133528.598,1594323.96,Benzophenanthridine alkaloids
MN12249.neg,89131.82356,121785.4042,109398.2193,154192.0658,116881.5054,Unclassified
MN12250.neg,11135.89215,7233.348121,9682.757378,344459.4574,5557.368008,Unclassified
MN12251.neg,11182058.74,11603173.86,11280748.84,11430700.01,12043025.54,Unclassified
MN12252.neg,725992.0462,862923.1045,873603.2792,899298.451,897019.5363,Unclassified
MN12253.neg,44235.58899,29150.39563,58767.80344,62460.10374,63073.12162,Unclassified
MN12255.neg,53055.43394,28151.73636,77730.36764,79616.72952,52174.04167,Unclassified
MN12256.neg,56034.04711,53730.95356,57711.14937,55344.41077,79786.19441,Unclassified
MN12257.neg,42208.91893,38692.23596,50192.78191,99904.26301,74027.10005,Unclassified
MN12258.neg,32105.42105,42748.48175,49933.1675,37339.62988,63719.97155,Unclassified
MN12259.neg,43744.82832,58355.73307,61482.70958,44189.01828,61061.68697,Unclassified
MN12260.neg,28466.32764,54036.86049,44986.37562,27241.38032,78368.65826,Unclassified
MN12263.neg,43215.87824,45985.63098,18833.4791,21201.85755,41726.82272,Unclassified
MN12265.neg,67472.61138,188516.0255,60514.65529,77892.20281,53000.3876,Unclassified
MN12266.neg,221905.441,235941.334,263040.8347,242030.239,216941.8715,Unclassified
MN12276.neg,566913.0797,694548.1953,589128.8205,410927.5216,565304.6328,Unclassified
MN12277.neg,318760.4049,87553.27284,377873.2849,398567.9373,373018.1997,Unclassified
MN12278.neg,3570203.17,1015689.447,1364214.569,1273826.79,1188358.222,Unclassified
MN12279.neg,47134313.81,24009018.33,14603787.73,28997341.22,19720386.87,Naphthopyrans
MN12280.neg,836916.4386,23479.19736,52585.81486,69257.91387,51410.06861,Unclassified
MN12281.neg,408907.1457,61037.78045,2030.896988,5360.101666,10001.90633,0
MN12282.neg,3397867.971,29295.118,207570.4208,10443.02266,69857.93893,Unclassified
MN12283.neg,335227.3881,706183.1103,239565.5648,588612.2717,496315.4191,Unclassified
MN12284.neg,1014819.798,706547.1901,2444515.173,810256.1721,1211585.702,Unclassified
MN12285.neg,640052.7857,250159.1615,1226371.347,440349.0768,658055.6462,Unclassified
MN12286.neg,863468.1397,967797.0502,955405.8395,868002.3066,827089.2781,Cinnamic acids and derivatives
MN12287.neg,215371.9748,257862.5784,486572.2843,219313.1636,165420.2366,Unclassified
MN12288.neg,7944895.865,6396045.739,7118673.944,7224676.312,6859609.18,0
MN12289.neg,263554.1862,214001.7543,385939.865,2499404.15,32334.9166,Steroids and steroid derivatives
MN12290.neg,145683.0292,88863.56774,640670.1983,599090.5183,257142.7783,Unclassified
MN12291.neg,248639.2178,136791.4465,380920.7662,167652.1611,251568.885,Unclassified
MN12292.neg,1042344.229,1126877.202,1162191.404,976051.7172,1271251.907,Unclassified
MN12293.neg,9679310.1,9809851.613,10365433.03,10734811.83,9600274.051,Phenols
MN12294.neg,399019.69,395033.5619,235150.6203,682619.1658,687193.2552,Unclassified
MN12295.neg,382951.403,667032.4488,656595.7406,563769.3824,979202.385,Unclassified
MN12301.neg,1891.050823,18451.02382,6518.722855,1930.313974,1701.395101,Unclassified
MN12302.neg,90775.49336,67842.06221,120188.0673,46299.15739,113905.5023,Unclassified
MN12304.neg,230858.2471,250243.3629,200253.2137,148731.5753,242731.4866,Unclassified
MN12305.neg,65245.12026,62935.10451,74876.35913,53809.63101,51399.10719,Unclassified
MN12306.neg,2098887.296,2125359.811,1810833.116,1793729.23,1727872.198,Unclassified
MN12307.neg,524714.8121,600183.0092,546514.2083,499804.8578,423224.1974,Unclassified
MN12308.neg,1594805.235,1557814.725,1718939.16,1701436.456,1781178.046,Unclassified
MN12309.neg,264848.6362,389845.8164,333919.1691,400660.4443,332460.3686,Unclassified
MN12310.neg,785895.3167,696639.7347,518397.2905,768509.6121,794785.4317,Unclassified
MN12311.neg,992726.9272,924883.8129,796458.864,959098.376,750673.1084,Unclassified
MN12312.neg,205740.7329,591862.7418,610790.3727,699018.6269,672559.2473,Unclassified
MN12313.neg,601548.3002,1201337.875,1229296.692,1142712.707,1126974.838,Unclassified
MN12314.neg,749547.6004,828405.1603,853644.5492,892338.4617,880174.1955,Unclassified
MN12315.neg,461330.9807,186996.2445,150823.9347,130844.8356,95251.93135,Unclassified
MN12317.neg,37993.62538,41707.48875,47979.79117,37599.50724,46523.99556,Unclassified
MN12318.neg,2952746.248,2781536.297,2939127.183,2679664.097,2617622.833,Unclassified
MN12321.neg,110288.9412,65169.46046,356368.6288,150633.2262,178396.4561,Unclassified
MN12322.neg,117090.1101,114387.3063,140022.1784,162797.6872,143814.1817,Unclassified
MN12323.neg,21588.54027,20679.50071,21423.05523,28488.64363,56379.12954,Unclassified
MN12325.neg,37810.23911,62609.89125,31452.91482,37752.31927,15831.5358,Unclassified
MN12326.neg,16263824.66,8712846.89,5885564.579,8892720.217,311011.5757,Unclassified
MN12328.neg,61047.92971,63326.2187,239469.9078,85169.1137,52331.63481,Unclassified
MN12335.neg,290206.0064,315199.6609,331274.3052,378645.4427,325390.424,Unclassified
MN12338.neg,242124.8405,178055.5877,186308.4927,247544.4455,185844.5083,Unclassified
MN12339.neg,355939.5625,540698.1703,664181.6931,689101.4765,51126.49216,Unclassified
MN12340.neg,8728089.298,9158984.736,9190007.37,9767790.818,9304242.063,Unclassified
MN12341.neg,38782.63998,3202.75297,33573.31253,48090.96014,80024.40166,Unclassified
MN12342.neg,53230.35748,78496.00324,48012.18905,83384.92416,33889.05673,Unclassified
MN12344.neg,60946.00881,50900.05702,32566.42898,32504.25636,22542.02552,Unclassified
MN12346.neg,25627.66108,30350.72247,56545.8348,63295.62036,30959.39761,Unclassified
MN12347.neg,58674.98615,136220.8922,128886.666,44869.82617,82661.80673,Unclassified
MN12349.neg,566005.6844,557713.7812,482994.8824,546012.2161,390395.2233,Unclassified
MN12350.neg,42848.35488,30011.74255,45304.27192,30369.31646,43390.60751,Unclassified
MN12351.neg,55381.18638,27866.37507,47672.55742,38105.65473,40778.40177,Unclassified
MN12352.neg,30651.97907,24185.80613,62731.09713,50533.37105,83639.66047,Unclassified
MN12353.neg,42609.50001,11237.56762,6023.980137,36282.59801,72111.15761,Unclassified
MN12355.neg,769257.4203,979119.5165,745295.2086,888832.8209,960460.76,Unclassified
MN12356.neg,126129.0311,208079.9063,214650.6664,199714.3383,99820.38826,Unclassified
MN12358.neg,1899071.209,2114210.649,2133724.468,2104412.897,2005803.303,Unclassified
MN12359.neg,230469.5545,58531.42138,69879.35044,82313.35963,10588.4809,Unclassified
MN12360.neg,452186.6555,136583.124,189519.2801,83508.59089,106263.798,Unclassified
MN12361.neg,401688.3641,598995.0642,578520.1934,548505.5491,603424.6022,Unclassified
MN12363.neg,245140.6645,1645110.277,366476.8859,327698.5621,438178.1805,Macrolides and analogues
MN12364.neg,5862375.377,6935742.861,8277066.519,6449441.513,7881333.134,0
MN12365.neg,12230754.2,14285097.58,13015037.57,9080994.833,13423391.33,Organooxygen compounds
MN12366.neg,165282.8514,270898.632,309290.0885,318177.3526,248750.0572,Unclassified
MN12367.neg,292340.5283,855376.6123,412249.0733,297133.2713,362111.3956,Unclassified
MN12368.neg,1074108.524,5782653.565,2153094.48,852972.6008,2761527.329,Unclassified
MN12369.neg,10583627.91,16142341.02,6562159.394,9614222.705,12311018.7,Unclassified
MN12370.neg,3044983.865,8757143.398,4193022.084,623988.8536,5897726.348,Benzofurans
MN12371.neg,220022.3036,202879.4079,170347.9487,134246.4979,157315.235,Unclassified
MN12372.neg,301612.4117,288242.2199,367567.7096,102156.2689,383865.0718,Oxepanes
MN12373.neg,626811.3167,811259.0324,720531.8299,753952.6945,810192.5383,Unclassified
MN12374.neg,178009613.9,79564069.48,181720842.8,184355579.9,161916429.5,Prenol lipids
MN12375.neg,872247.1726,2915282.72,2192403.61,1280566.705,1374930.589,Unclassified
MN12376.neg,167502.8809,72329.66016,60806.38556,116022.2767,124892.9632,Unclassified
MN12377.neg,326510.2416,211921.3109,577857.3161,306602.2394,350225.9848,Unclassified
MN12378.neg,481117.4838,539654.1601,528740.1965,559123.7049,558380.8236,Unclassified
MN12380.neg,728218.574,268350.5115,38150.40991,452821.7904,229877.089,Fatty Acyls
MN12381.neg,13875.19987,26141.65837,303130.5794,169441.3544,935689.9317,Fatty Acyls
MN12382.neg,1294390.003,1680875.498,1299591.575,995455.027,6485588.301,Unclassified
MN12383.neg,57259.3536,116628.9564,61830.49648,69189.12162,1046582.484,Unclassified
MN12384.neg,801821.2264,387204.5316,463899.1179,1170270.994,2208013.837,Unclassified
MN12386.neg,19957.19894,51420.96771,52328.02732,80690.68578,87603.62014,Unclassified
MN12387.neg,26983.50993,62152.98919,45140.79561,75393.52918,40146.48827,Unclassified
MN12388.neg,38787.87403,58111.35826,59824.35085,40257.95609,36959.72585,Unclassified
MN12389.neg,42258.03243,33750.23126,33283.79225,48459.4534,51885.64321,Unclassified
MN12390.neg,37772.88282,60441.36997,40366.94999,52559.28181,38469.55859,Unclassified
MN12391.neg,81007.83809,57135.92834,51589.40397,50481.18946,108289.3821,Unclassified
MN12392.neg,11154.83699,5986.29959,17084.65278,5395.796614,4279.330986,Unclassified
MN12393.neg,115108.7417,84236.92074,71176.53048,47949.41279,53233.63958,Unclassified
MN12395.neg,489268.554,463690.4636,97905.36176,61518.95298,48613.03977,Unclassified
MN12396.neg,108891.1166,103486.0063,68042.83887,49087.05741,119130.0898,Unclassified
MN12397.neg,191774.775,187788.878,167731.2309,175396.4038,171952.1602,Unclassified
MN12398.neg,537452.412,567245.584,630185.5629,640261.8215,618557.5078,Unclassified
MN12399.neg,36944.85408,32822.24496,38701.71496,58777.84756,24097.49228,Unclassified
MN12401.neg,120481.7071,60751.18491,89843.18752,74508.21936,51689.31616,Unclassified
MN12404.neg,49496.57251,40554.00617,63709.07786,61597.83871,52201.93379,Unclassified
MN12405.neg,35280.45017,46936.90359,62890.22802,38540.95395,79931.48105,Unclassified
MN12407.neg,43444.15019,49756.46849,86022.25636,40455.70221,35456.6207,Unclassified
MN12409.neg,1535343.554,678870.9843,544921.2327,835095.5015,344780.2441,Unclassified
MN12410.neg,2169019.209,117857.5186,1321771.615,846723.2895,2718673.189,Unclassified
MN12411.neg,5467846.105,5669569.788,5718333.719,6212038.485,5904032.968,0
MN12412.neg,10242881.58,10695023.71,11206630.04,10752141.1,9836674.109,Unclassified
MN12414.neg,46037.55484,23181.1334,123888.1163,94682.37975,309475.9832,Unclassified
MN12418.neg,230757.1194,123873.8411,324848.9173,284518.7594,200773.0447,Unclassified
MN12420.neg,30478.80171,24004.30751,48070.05356,23932.49076,19810.77889,Unclassified
MN12421.neg,23156.08991,23008.54259,23496.86622,21634.88925,61194.19538,Unclassified
MN12423.neg,34733.57604,26956.70273,26336.67125,28736.71975,47780.34087,Unclassified
MN12424.neg,3077828.302,3017682.315,3091143.241,3089140.349,3021251.172,Unclassified
MN12425.neg,29897.2703,149895.2248,15427.97855,97105.81817,84052.52208,Unclassified
MN12426.neg,41411.33313,119029.2197,25375.63924,71489.83119,127099.7818,Unclassified
MN12427.neg,22271.20931,24731.11793,17641.03322,15618.66856,22742.01136,Unclassified
MN12428.neg,35812.84286,65293.78762,214755.4913,235459.7807,33348.84064,Unclassified
MN12429.neg,70582.02188,42267.52561,62198.22007,30409.16759,44100.80559,Unclassified
MN12430.neg,24258.29368,22396.82435,29395.60766,22901.02856,16253.30626,Unclassified
